scenario,allocator,mu_el,filter_db,n_bundles,accepted,n_requests,acceptance_rate,total_utility,avg_fidelity,insecure_admitted,n_insecure_edges,mean_delta_f,feasible,topology,operating_point,seed
blind,congestion_aware_greedy,0.00047713648788910343,10.0,88,10,10,1.0,23.98275149495547,0.857069383119074,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
blind,greedy_local_search,0.00047713648788910343,10.0,88,10,10,1.0,23.98348547415961,0.8570985767006724,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
blind,cp_sat_exact,0.00047713648788910343,10.0,88,10,10,1.0,23.98348547415961,0.8570985767006724,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,88,10,10,1.0,23.98348547415961,0.8570985767006724,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
aware,congestion_aware_greedy,0.00047713648788910343,10.0,88,10,10,1.0,23.98275149495547,0.857069383119074,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
aware,greedy_local_search,0.00047713648788910343,10.0,88,10,10,1.0,23.98348547415961,0.8570985767006724,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
aware,cp_sat_exact,0.00047713648788910343,10.0,88,10,10,1.0,23.98348547415961,0.8570985767006724,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
clean,utility_per_resource_greedy,0.0,10.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,congestion_aware_greedy,0.0,10.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,greedy_local_search,0.0,10.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,cp_sat_exact,0.0,10.0,83,10,10,1.0,32.271393325151344,0.8548631323784109,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,83,9,10,0.9,31.801488377557018,0.8510043043969644,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
blind,congestion_aware_greedy,0.00047713648788910343,10.0,83,9,10,0.9,31.801150554807872,0.8509931274859164,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
blind,greedy_local_search,0.00047713648788910343,10.0,83,9,10,0.9,31.801488377557018,0.8510043043969644,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
blind,cp_sat_exact,0.00047713648788910343,10.0,83,10,10,1.0,32.26943318561831,0.8547965449539575,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,83,9,10,0.9,31.801488377557018,0.8510043043969644,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
aware,congestion_aware_greedy,0.00047713648788910343,10.0,83,9,10,0.9,31.801150554807872,0.8509931274859164,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
aware,greedy_local_search,0.00047713648788910343,10.0,83,9,10,0.9,31.801488377557018,0.8510043043969644,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
aware,cp_sat_exact,0.00047713648788910343,10.0,83,10,10,1.0,32.26943318561831,0.8547965449539575,0,0,5.052907119481217e-05,True,grid3x3,"1.4 V, 200 ps",8
clean,utility_per_resource_greedy,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,congestion_aware_greedy,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,greedy_local_search,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,cp_sat_exact,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,87,10,10,1.0,26.402780206167854,0.8433745697461917,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
blind,congestion_aware_greedy,0.00047713648788910343,10.0,87,10,10,1.0,26.401659131727136,0.8433670998850745,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
blind,greedy_local_search,0.00047713648788910343,10.0,87,10,10,1.0,26.402780206167854,0.8433745697461917,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
blind,cp_sat_exact,0.00047713648788910343,10.0,87,10,10,1.0,26.4025021730086,0.8433650191994525,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,87,10,10,1.0,26.402780206167854,0.8433745697461917,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
aware,congestion_aware_greedy,0.00047713648788910343,10.0,87,10,10,1.0,26.401659131727136,0.8433670998850745,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
aware,greedy_local_search,0.00047713648788910343,10.0,87,10,10,1.0,26.402780206167854,0.8433745697461917,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
aware,cp_sat_exact,0.00047713648788910343,10.0,87,10,10,1.0,26.40261022784673,0.8433635514210722,0,0,6.605244523830156e-05,True,grid3x3,"1.4 V, 200 ps",9
clean,utility_per_resource_greedy,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
clean,congestion_aware_greedy,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
clean,greedy_local_search,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
clean,cp_sat_exact,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,71,9,10,0.9,36.88767090205209,0.8689030591512004,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,71,10,10,1.0,37.75362768917245,0.8659887398379285,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
blind,greedy_local_search,4.771364878891034e-05,20.0,71,9,10,0.9,36.88767090205209,0.8689030591512004,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
blind,cp_sat_exact,4.771364878891034e-05,20.0,71,10,10,1.0,37.753644624994266,0.8659891088100814,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,71,9,10,0.9,36.88767090205209,0.8689030591512004,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,71,10,10,1.0,37.75362768917245,0.8659887398379285,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
aware,greedy_local_search,4.771364878891034e-05,20.0,71,9,10,0.9,36.88767090205209,0.8689030591512004,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
aware,cp_sat_exact,4.771364878891034e-05,20.0,71,10,10,1.0,37.753644624994266,0.8659891088100814,0,0,2.7010840422577362e-06,True,grid3x3,"1.4 V, 200 ps",0
clean,utility_per_resource_greedy,0.0,20.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
clean,congestion_aware_greedy,0.0,20.0,63,8,10,0.8,29.844594542607382,0.8813398043619026,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
clean,greedy_local_search,0.0,20.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
clean,cp_sat_exact,0.0,20.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,63,8,10,0.8,28.356249721216365,0.8863877671805171,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,63,8,10,0.8,29.844307574015076,0.8813333886529838,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
blind,greedy_local_search,4.771364878891034e-05,20.0,63,8,10,0.8,28.356249721216365,0.8863877671805171,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
blind,cp_sat_exact,4.771364878891034e-05,20.0,63,9,10,0.9,29.976116120374424,0.8821806840225821,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,63,8,10,0.8,28.356249721216365,0.8863877671805171,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,63,8,10,0.8,29.844307574015076,0.8813333886529838,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
aware,greedy_local_search,4.771364878891034e-05,20.0,63,8,10,0.8,28.356249721216365,0.8863877671805171,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
aware,cp_sat_exact,4.771364878891034e-05,20.0,63,9,10,0.9,29.976116120374424,0.8821806840225821,0,0,5.1961292810431825e-06,True,grid3x3,"1.4 V, 200 ps",1
clean,utility_per_resource_greedy,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
clean,congestion_aware_greedy,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
clean,greedy_local_search,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
clean,cp_sat_exact,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,76,8,10,0.8,25.007350650494974,0.8605779058486079,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,76,7,10,0.7,24.442065878793667,0.8622969232275809,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
blind,greedy_local_search,4.771364878891034e-05,20.0,76,8,10,0.8,25.007350650494974,0.8605779058486079,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
blind,cp_sat_exact,4.771364878891034e-05,20.0,76,9,10,0.9,25.962016993791146,0.8582630624057158,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,76,8,10,0.8,25.007350650494974,0.8605779058486079,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,76,7,10,0.7,24.442065878793667,0.8622969232275809,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
aware,greedy_local_search,4.771364878891034e-05,20.0,76,8,10,0.8,25.007350650494974,0.8605779058486079,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
aware,cp_sat_exact,4.771364878891034e-05,20.0,76,9,10,0.9,25.9620102193368,0.8582628833921435,0,0,4.505802222054545e-06,True,grid3x3,"1.4 V, 200 ps",2
clean,utility_per_resource_greedy,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
clean,congestion_aware_greedy,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
clean,greedy_local_search,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
clean,cp_sat_exact,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,71,8,10,0.8,36.28314045327787,0.868297787074052,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,71,8,10,0.8,36.28308837488702,0.8682960601023737,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
blind,greedy_local_search,4.771364878891034e-05,20.0,71,8,10,0.8,36.28314045327787,0.868297787074052,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
blind,cp_sat_exact,4.771364878891034e-05,20.0,71,8,10,0.8,36.28314045327787,0.868297787074052,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,71,8,10,0.8,36.28314045327787,0.868297787074052,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,71,8,10,0.8,36.28308837488702,0.8682960601023737,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
aware,greedy_local_search,4.771364878891034e-05,20.0,71,8,10,0.8,36.28314045327787,0.868297787074052,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
aware,cp_sat_exact,4.771364878891034e-05,20.0,71,8,10,0.8,36.28314045327787,0.868297787074052,0,0,5.725530833870322e-06,True,grid3x3,"1.4 V, 200 ps",3
clean,utility_per_resource_greedy,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,congestion_aware_greedy,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,greedy_local_search,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,cp_sat_exact,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,83,9,10,0.9,26.77545279203775,0.8882296660021681,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,83,10,10,1.0,27.984504264496938,0.8842576428542394,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
blind,greedy_local_search,4.771364878891034e-05,20.0,83,9,10,0.9,26.77545279203775,0.8882296660021681,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
blind,cp_sat_exact,4.771364878891034e-05,20.0,83,10,10,1.0,27.984507387638107,0.8842577498111286,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,83,9,10,0.9,26.77545279203775,0.8882296660021681,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,83,10,10,1.0,27.984504264496938,0.8842576428542394,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
aware,greedy_local_search,4.771364878891034e-05,20.0,83,9,10,0.9,26.77545279203775,0.8882296660021681,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
aware,cp_sat_exact,4.771364878891034e-05,20.0,83,10,10,1.0,27.984507387638107,0.8842577498111286,0,0,5.977060577228022e-06,True,grid3x3,"1.4 V, 200 ps",4
clean,utility_per_resource_greedy,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,congestion_aware_greedy,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,greedy_local_search,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,cp_sat_exact,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,75,9,10,0.9,30.867711297664478,0.8526751478285353,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,75,9,10,0.9,30.867613634935676,0.8526729150272366,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
blind,greedy_local_search,4.771364878891034e-05,20.0,75,9,10,0.9,30.867711297664478,0.8526751478285353,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
blind,cp_sat_exact,4.771364878891034e-05,20.0,75,9,10,0.9,30.86766426076902,0.8526735960030654,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,75,9,10,0.9,30.867711297664478,0.8526751478285353,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,75,9,10,0.9,30.867613634935676,0.8526729150272366,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
aware,greedy_local_search,4.771364878891034e-05,20.0,75,9,10,0.9,30.867711297664478,0.8526751478285353,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
aware,cp_sat_exact,4.771364878891034e-05,20.0,75,9,10,0.9,30.86766426076902,0.8526735960030654,0,0,3.348199097447102e-06,True,grid3x3,"1.4 V, 200 ps",5
clean,utility_per_resource_greedy,0.0,20.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,congestion_aware_greedy,0.0,20.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,greedy_local_search,0.0,20.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,cp_sat_exact,0.0,20.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,63,8,10,0.8,27.21767382824092,0.8593656093574393,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,63,9,10,0.9,27.716781123180667,0.8581594896088662,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
blind,greedy_local_search,4.771364878891034e-05,20.0,63,8,10,0.8,27.21767382824092,0.8593656093574393,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
blind,cp_sat_exact,4.771364878891034e-05,20.0,63,9,10,0.9,27.716781123180667,0.8581594896088662,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,63,8,10,0.8,27.21767382824092,0.8593656093574393,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,63,9,10,0.9,27.716781123180667,0.8581594896088662,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
aware,greedy_local_search,4.771364878891034e-05,20.0,63,8,10,0.8,27.21767382824092,0.8593656093574393,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
aware,cp_sat_exact,4.771364878891034e-05,20.0,63,9,10,0.9,27.716781123180667,0.8581594896088662,0,0,3.995026285286141e-06,True,grid3x3,"1.4 V, 200 ps",6
clean,utility_per_resource_greedy,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,congestion_aware_greedy,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,greedy_local_search,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,cp_sat_exact,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,88,10,10,1.0,23.985748677578087,0.8571940160791452,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,88,10,10,1.0,23.985675247734484,0.8571910954457767,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
blind,greedy_local_search,4.771364878891034e-05,20.0,88,10,10,1.0,23.985748677578087,0.8571940160791452,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
blind,cp_sat_exact,4.771364878891034e-05,20.0,88,10,10,1.0,23.985748677578087,0.8571940160791452,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,88,10,10,1.0,23.985748677578087,0.8571940160791452,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,88,10,10,1.0,23.985675247734484,0.8571910954457767,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
aware,greedy_local_search,4.771364878891034e-05,20.0,88,10,10,1.0,23.985748677578087,0.8571940160791452,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
aware,cp_sat_exact,4.771364878891034e-05,20.0,88,10,10,1.0,23.985748677578087,0.8571940160791452,0,0,8.684616917572127e-06,True,grid3x3,"1.4 V, 200 ps",7
clean,utility_per_resource_greedy,0.0,20.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,congestion_aware_greedy,0.0,20.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,greedy_local_search,0.0,20.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,cp_sat_exact,0.0,20.0,83,10,10,1.0,32.271393325151344,0.8548631323784109,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,83,9,10,0.9,31.802983012384423,0.851067362954304,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,83,9,10,0.9,31.802949219889225,0.8510662448997764,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
blind,greedy_local_search,4.771364878891034e-05,20.0,83,9,10,0.9,31.802983012384423,0.851067362954304,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
blind,cp_sat_exact,4.771364878891034e-05,20.0,83,10,10,1.0,32.27119728789291,0.8548564729956711,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,83,9,10,0.9,31.802983012384423,0.851067362954304,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,83,9,10,0.9,31.802949219889225,0.8510662448997764,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
aware,greedy_local_search,4.771364878891034e-05,20.0,83,9,10,0.9,31.802983012384423,0.851067362954304,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
aware,cp_sat_exact,4.771364878891034e-05,20.0,83,10,10,1.0,32.27119728789291,0.8548564729956711,0,0,5.053422952483455e-06,True,grid3x3,"1.4 V, 200 ps",8
clean,utility_per_resource_greedy,0.0,20.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,congestion_aware_greedy,0.0,20.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,greedy_local_search,0.0,20.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,cp_sat_exact,0.0,20.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
